filename,xmin,ymin,xmax,ymax,class
Image_809.jpg,80,206,108,245,2
Image_1108.jpg,238,286,337,416,2
Image_1108.jpg,114,286,234,412,2
Image_1108.jpg,61,308,117,367,2
Image_1108.jpg,0,320,39,411,2
Image_1108.jpg,140,142,269,280,2
Image_1108.jpg,91,236,130,262,2
Image_1108.jpg,100,47,178,139,2
Image_1108.jpg,0,2,99,128,2
Image_1108.jpg,102,0,416,52,1
Image_1108.jpg,175,49,409,135,1
Image_1108.jpg,320,143,416,276,1
Image_1108.jpg,0,129,130,229,1
Image_1111.jpg,201,0,408,70,1
Image_1111.jpg,226,184,302,272,1
Image_1111.jpg,131,206,220,289,1
Image_1111.jpg,52,236,127,351,1
Image_1111.jpg,0,77,71,206,2
Image_1111.jpg,0,2,58,61,2
Image_1111.jpg,58,0,153,40,2
Image_1111.jpg,77,46,204,137,2
Image_1111.jpg,139,136,216,207,2
Image_1111.jpg,216,82,416,179,2
Image_1111.jpg,337,284,416,391,2
Image_1111.jpg,386,183,414,269,2
Image_1111.jpg,304,181,347,229,2
Image_1111.jpg,3,359,303,416,2
Image_1111.jpg,2,241,43,359,2
Image_1112.jpg,2,0,70,86,2
Image_1112.jpg,79,8,123,68,2
Image_1112.jpg,0,114,67,277,2
Image_1112.jpg,1,281,95,391,2
Image_1112.jpg,107,229,238,332,2
Image_1112.jpg,239,249,342,332,2
Image_1112.jpg,187,338,259,416,2
Image_1112.jpg,302,385,416,415,2
Image_1112.jpg,341,154,413,243,2
Image_1112.jpg,321,2,408,127,2
Image_1112.jpg,174,0,313,53,2
Image_1112.jpg,134,43,200,87,2
Image_1112.jpg,128,95,209,166,1
Image_1112.jpg,215,56,315,142,1
Image_1112.jpg,68,122,102,270,1
Image_1112.jpg,110,188,140,227,1
Image_1112.jpg,99,335,179,415,1
Image_1112.jpg,349,295,407,373,1
Image_1112.jpg,287,334,335,367,1
Image_811.jpg,201,0,408,70,1
Image_811.jpg,226,184,302,272,1
Image_811.jpg,131,206,220,289,1
Image_811.jpg,52,236,127,351,1
Image_811.jpg,0,77,71,206,2
Image_811.jpg,0,2,58,61,2
Image_811.jpg,58,0,153,40,2
Image_811.jpg,77,46,204,137,2
Image_811.jpg,139,136,216,207,2
Image_811.jpg,216,82,416,179,2
Image_811.jpg,337,284,416,391,2
Image_811.jpg,386,183,414,269,2
Image_811.jpg,304,181,347,229,2
Image_811.jpg,3,359,303,416,2
Image_811.jpg,2,241,43,359,2
Image_208.jpg,238,286,337,416,2
Image_208.jpg,114,286,234,412,2
Image_208.jpg,61,308,117,367,2
Image_208.jpg,0,320,39,411,2
Image_208.jpg,140,142,269,280,2
Image_208.jpg,91,236,130,262,2
Image_208.jpg,100,47,178,139,2
Image_208.jpg,0,2,99,128,2
Image_208.jpg,102,0,416,52,1
Image_208.jpg,175,49,409,135,1
Image_208.jpg,320,143,416,276,1
Image_208.jpg,0,129,130,229,1
Image_1103.jpg,288,4,416,111,1
Image_1103.jpg,153,116,260,204,1
Image_1103.jpg,75,85,145,161,1
Image_1103.jpg,0,71,49,186,1
Image_1103.jpg,0,0,51,21,1
Image_1103.jpg,92,286,205,416,2
Image_1103.jpg,0,184,77,292,2
Image_1103.jpg,0,295,48,409,2
Image_1103.jpg,53,293,89,351,2
Image_1103.jpg,296,244,414,416,2
Image_1103.jpg,216,278,297,378,2
Image_1103.jpg,221,208,300,252,2
Image_1103.jpg,317,123,416,244,2
Image_1103.jpg,266,115,312,201,2
Image_1103.jpg,156,0,283,112,2
Image_1103.jpg,63,0,114,31,2
Image_1103.jpg,93,57,154,82,2
Image_204.jpg,373,155,416,416,2
Image_204.jpg,302,113,372,383,2
Image_204.jpg,247,199,293,313,2
Image_204.jpg,198,198,245,244,2
Image_204.jpg,237,127,273,156,2
Image_204.jpg,226,0,403,96,2
Image_204.jpg,1,118,83,302,2
Image_204.jpg,56,337,222,416,2
Image_204.jpg,94,208,181,332,2
Image_204.jpg,0,0,59,116,1
Image_204.jpg,156,21,209,114,1
Image_204.jpg,72,0,151,81,1
Image_204.jpg,1,306,44,414,1
Image_205.jpg,48,292,159,416,2
Image_205.jpg,0,233,46,351,2
Image_205.jpg,2,0,243,67,1
Image_205.jpg,245,0,412,73,1
Image_205.jpg,182,72,411,274,1
Image_205.jpg,172,308,416,413,1
Image_205.jpg,166,276,306,312,1
Image_205.jpg,87,67,175,295,1
Image_205.jpg,3,137,75,230,1
Image_804.jpg,373,155,416,416,2
Image_804.jpg,302,113,372,383,2
Image_804.jpg,247,199,293,313,2
Image_804.jpg,198,198,245,244,2
Image_804.jpg,237,127,273,156,2
Image_804.jpg,226,0,403,96,2
Image_804.jpg,1,118,83,302,2
Image_804.jpg,56,337,222,416,2
Image_804.jpg,94,208,181,332,2
Image_804.jpg,0,0,59,116,1
Image_804.jpg,156,21,209,114,1
Image_804.jpg,72,0,151,81,1
Image_804.jpg,1,306,44,414,1
Image_505.jpg,48,292,159,416,2
Image_505.jpg,0,233,46,351,2
Image_505.jpg,2,0,243,67,1
Image_505.jpg,245,0,412,73,1
Image_505.jpg,182,72,411,274,1
Image_505.jpg,172,308,416,413,1
Image_505.jpg,166,276,306,312,1
Image_505.jpg,87,67,175,295,1
Image_505.jpg,3,137,75,230,1
Image_1413.jpg,340,1,416,146,1
Image_1413.jpg,261,0,341,79,1
Image_1413.jpg,96,1,243,104,1
Image_1413.jpg,91,186,174,280,1
Image_1413.jpg,0,215,89,262,1
Image_1413.jpg,3,372,163,416,2
Image_1413.jpg,0,325,44,373,2
Image_1413.jpg,340,189,413,416,2
Image_1413.jpg,190,108,340,376,2
Image_1413.jpg,0,107,180,181,2
Image_1413.jpg,2,21,87,103,2
Image_1413.jpg,4,183,78,209,2
Image_1404.jpg,373,155,416,416,2
Image_1404.jpg,302,113,372,383,2
Image_1404.jpg,247,199,293,313,2
Image_1404.jpg,198,198,245,244,2
Image_1404.jpg,237,127,273,156,2
Image_1404.jpg,226,0,403,96,2
Image_1404.jpg,1,118,83,302,2
Image_1404.jpg,56,337,222,416,2
Image_1404.jpg,94,208,181,332,2
Image_1404.jpg,0,0,59,116,1
Image_1404.jpg,156,21,209,114,1
Image_1404.jpg,72,0,151,81,1
Image_1404.jpg,1,306,44,414,1
Image_1406.jpg,0,0,195,95,1
Image_1406.jpg,198,0,411,137,1
Image_1406.jpg,316,328,416,416,1
Image_1406.jpg,206,171,416,319,1
Image_1406.jpg,197,144,315,165,1
Image_1406.jpg,107,103,199,226,1
Image_1406.jpg,0,146,105,226,2
Image_1406.jpg,12,226,94,318,2
Image_1406.jpg,95,231,202,327,2
Image_1406.jpg,0,99,63,148,2
Image_1406.jpg,149,335,262,416,2
Image_1406.jpg,2,331,139,415,2
Image_1406.jpg,69,98,101,145,1
Image_1107.jpg,144,261,265,416,2
Image_1107.jpg,264,382,324,416,2
Image_1107.jpg,0,3,74,63,2
Image_1107.jpg,0,65,117,149,2
Image_1107.jpg,0,154,132,262,2
Image_1107.jpg,137,166,182,256,2
Image_1107.jpg,79,0,416,58,1
Image_1107.jpg,120,61,320,151,1
Image_1107.jpg,321,84,416,248,1
Image_1107.jpg,186,156,317,244,1
Image_1107.jpg,311,254,416,378,1
Image_1107.jpg,0,264,125,344,1
Image_510.jpg,79,0,252,119,2
Image_510.jpg,136,124,285,174,2
Image_510.jpg,87,119,122,170,2
Image_510.jpg,72,172,321,282,2
Image_510.jpg,121,285,416,377,2
Image_510.jpg,204,377,416,414,2
Image_510.jpg,3,343,92,416,2
Image_510.jpg,0,265,75,341,2
Image_510.jpg,0,203,27,264,2
Image_510.jpg,0,4,71,113,1
Image_510.jpg,257,0,412,34,1
Image_510.jpg,313,43,416,154,1
Image_1104.jpg,373,155,416,416,2
Image_1104.jpg,302,113,372,383,2
Image_1104.jpg,247,199,293,313,2
Image_1104.jpg,198,198,245,244,2
Image_1104.jpg,237,127,273,156,2
Image_1104.jpg,226,0,403,96,2
Image_1104.jpg,1,118,83,302,2
Image_1104.jpg,56,337,222,416,2
Image_1104.jpg,94,208,181,332,2
Image_1104.jpg,0,0,59,116,1
Image_1104.jpg,156,21,209,114,1
Image_1104.jpg,72,0,151,81,1
Image_1104.jpg,1,306,44,414,1
Image_209.jpg,321,125,416,242,1
Image_209.jpg,184,1,415,106,1
Image_209.jpg,0,118,123,204,1
Image_209.jpg,0,350,75,416,1
Image_209.jpg,0,290,26,342,1
Image_209.jpg,146,355,386,416,2
Image_209.jpg,67,251,326,354,2
Image_209.jpg,127,113,261,244,2
Image_209.jpg,0,0,173,107,2
Image_209.jpg,80,206,108,245,2
Image_1138.jpg,0,0,146,155,1
Image_1138.jpg,0,156,206,303,1
Image_1138.jpg,0,307,180,416,1
Image_1138.jpg,178,345,283,413,1
Image_1138.jpg,296,48,414,155,2
Image_1138.jpg,160,70,288,132,2
Image_1138.jpg,293,312,416,410,2
Image_1138.jpg,248,186,416,306,2
Image_1138.jpg,220,138,245,253,2
Image_1138.jpg,159,0,231,67,2
Image_1138.jpg,383,1,411,29,2
Image_223.jpg,0,0,234,206,1
Image_223.jpg,239,2,416,203,1
Image_223.jpg,3,214,416,413,1
Image_1422.jpg,0,0,133,214,1
Image_1422.jpg,137,0,409,52,1
Image_1422.jpg,232,55,340,104,1
Image_1422.jpg,318,368,413,416,1
Image_1422.jpg,345,201,416,310,2
Image_1422.jpg,345,59,416,176,2
Image_1422.jpg,216,110,344,180,2
Image_1422.jpg,200,181,294,297,2
Image_1422.jpg,146,126,196,302,2
Image_1422.jpg,0,219,138,325,2
Image_1422.jpg,4,354,183,414,2
Image_1422.jpg,194,303,307,384,2
Image_1420.jpg,0,0,238,56,1
Image_1420.jpg,80,225,156,296,1
Image_1420.jpg,167,135,254,260,1
Image_1420.jpg,288,317,410,416,2
Image_1420.jpg,2,322,138,416,2
Image_1420.jpg,150,339,277,416,2
Image_1420.jpg,327,61,416,265,2
Image_1420.jpg,248,25,322,121,2
Image_1420.jpg,270,151,298,211,2
Image_1420.jpg,156,58,250,132,2
Image_1420.jpg,0,58,160,173,2
Image_1420.jpg,10,200,38,244,2
Image_1420.jpg,100,180,150,214,2
Image_1428.jpg,0,0,131,101,2
Image_1428.jpg,271,0,336,77,2
Image_1428.jpg,208,19,239,63,2
Image_1428.jpg,57,100,137,189,2
Image_1428.jpg,0,158,41,296,2
Image_1428.jpg,0,307,163,416,2
Image_1428.jpg,173,347,296,416,2
Image_1428.jpg,201,206,290,338,2
Image_1428.jpg,293,201,411,276,2
Image_1428.jpg,290,102,414,206,2
Image_1428.jpg,341,0,414,27,2
Image_1428.jpg,138,1,198,193,1
Image_1428.jpg,63,227,194,298,1
Image_1428.jpg,300,283,411,383,1
Image_1116.jpg,171,198,277,297,2
Image_1116.jpg,0,208,105,295,2
Image_1116.jpg,1,57,173,209,2
Image_1116.jpg,190,321,335,416,2
Image_1116.jpg,2,345,160,416,2
Image_1116.jpg,343,3,416,272,2
Image_1116.jpg,176,56,345,183,2
Image_1116.jpg,0,0,85,47,1
Image_1116.jpg,153,0,309,57,1
Image_1116.jpg,340,320,412,416,1
Image_224.jpg,0,0,292,66,1
Image_224.jpg,0,68,57,170,1
Image_224.jpg,114,68,232,109,1
Image_224.jpg,1,180,83,321,2
Image_224.jpg,0,374,96,414,2
Image_224.jpg,212,358,301,416,2
Image_224.jpg,339,326,416,410,2
Image_224.jpg,387,264,416,320,2
Image_224.jpg,241,204,336,311,2
Image_224.jpg,303,0,416,91,2
Image_224.jpg,260,72,310,185,2
Image_224.jpg,383,124,416,165,2
Image_224.jpg,84,144,198,286,2
Image_224.jpg,78,295,199,378,2
Image_224.jpg,212,145,251,203,2
Image_224.jpg,159,112,247,137,2
Image_224.jpg,331,168,363,192,2
Image_1427.jpg,245,0,412,155,1
Image_1427.jpg,113,0,245,276,1
Image_1427.jpg,1,0,108,411,1
Image_1427.jpg,352,203,416,412,2
Image_1427.jpg,263,266,349,416,2
Image_1427.jpg,119,317,264,416,2
Image_1421.jpg,0,193,189,416,1
Image_1421.jpg,198,197,416,413,1
Image_1421.jpg,3,0,414,194,1
Image_1437.jpg,173,0,390,64,2
Image_1437.jpg,185,68,411,163,2
Image_1437.jpg,237,163,414,241,2
Image_1437.jpg,328,244,416,332,2
Image_1437.jpg,0,26,103,168,2
Image_1437.jpg,0,167,169,237,2
Image_1437.jpg,0,242,110,415,2
Image_1437.jpg,130,275,161,307,2
Image_1437.jpg,108,389,161,413,2
Image_1437.jpg,358,342,416,408,1
Image_1437.jpg,229,332,318,416,1
Image_1437.jpg,124,314,210,382,1
Image_837.jpg,173,0,390,64,2
Image_837.jpg,185,68,411,163,2
Image_837.jpg,237,163,414,241,2
Image_837.jpg,328,244,416,332,2
Image_837.jpg,0,26,103,168,2
Image_837.jpg,0,167,169,237,2
Image_837.jpg,0,242,110,415,2
Image_837.jpg,130,275,161,307,2
Image_837.jpg,108,389,161,413,2
Image_837.jpg,358,342,416,408,1
Image_837.jpg,229,332,318,416,1
Image_837.jpg,124,314,210,382,1
Image_229.jpg,0,315,168,416,2
Image_229.jpg,173,266,261,416,2
Image_229.jpg,271,228,380,416,2
Image_229.jpg,383,137,416,341,2
Image_229.jpg,310,165,378,229,2
Image_229.jpg,292,2,413,105,1
Image_229.jpg,157,3,298,151,1
Image_229.jpg,0,1,155,276,1
Image_517.jpg,0,0,125,87,1
Image_517.jpg,128,0,272,90,1
Image_517.jpg,277,0,416,193,1
Image_517.jpg,0,92,99,199,1
Image_517.jpg,141,92,271,230,1
Image_517.jpg,168,332,276,416,2
Image_517.jpg,1,341,113,416,2
Image_517.jpg,0,198,61,306,2
Image_517.jpg,65,203,140,338,2
Image_517.jpg,144,228,236,287,2
Image_517.jpg,277,201,411,318,2
Image_517.jpg,344,336,416,411,2
Image_517.jpg,287,341,317,383,2
Image_517.jpg,246,264,277,317,2
Image_1135.jpg,0,278,58,416,1
Image_1135.jpg,235,312,416,413,1
Image_1135.jpg,268,5,414,53,2
Image_1135.jpg,285,58,416,148,2
Image_1135.jpg,342,151,414,231,2
Image_1135.jpg,0,0,120,53,2
Image_1135.jpg,0,56,227,139,2
Image_1135.jpg,36,146,292,261,2
Image_1135.jpg,86,261,231,415,2
Image_1135.jpg,240,275,287,308,2
Image_226.jpg,22,211,127,319,2
Image_226.jpg,4,360,79,416,2
Image_226.jpg,106,314,414,416,2
Image_226.jpg,293,229,416,313,2
Image_226.jpg,378,1,412,73,2
Image_226.jpg,316,17,343,64,2
Image_226.jpg,0,46,110,178,2
Image_226.jpg,114,0,233,104,2
Image_226.jpg,166,108,223,184,2
Image_226.jpg,0,1,105,40,1
Image_226.jpg,240,1,304,179,1
Image_226.jpg,169,227,284,307,1
Image_226.jpg,362,132,415,225,1
Image_530.jpg,187,0,270,72,2
Image_530.jpg,129,24,166,55,2
Image_530.jpg,6,0,110,64,2
Image_530.jpg,1,302,135,416,2
Image_530.jpg,138,196,208,335,2
Image_530.jpg,212,128,277,274,2
Image_530.jpg,287,230,335,267,2
Image_530.jpg,345,138,416,220,2
Image_530.jpg,379,44,416,129,2
Image_530.jpg,345,389,416,414,2
Image_530.jpg,0,73,23,186,2
Image_530.jpg,30,64,108,189,1
Image_530.jpg,2,223,133,293,1
Image_530.jpg,221,280,330,343,1
Image_530.jpg,342,223,399,337,1
Image_530.jpg,145,346,265,407,1
Image_530.jpg,318,68,359,127,1
Image_530.jpg,279,83,316,174,2
Image_1423.jpg,0,0,234,206,1
Image_1423.jpg,239,2,416,203,1
Image_1423.jpg,3,214,416,413,1
Image_1415.jpg,358,3,416,107,1
Image_1415.jpg,0,0,52,118,1
Image_1415.jpg,53,0,155,59,1
Image_1415.jpg,98,88,200,210,2
Image_1415.jpg,1,141,34,264,2
Image_1415.jpg,1,265,164,412,2
Image_1415.jpg,171,337,321,414,2
Image_1415.jpg,332,372,408,416,2
Image_1415.jpg,270,178,416,281,2
Image_1415.jpg,306,109,416,172,2
Image_1415.jpg,218,54,357,108,2
Image_1415.jpg,165,2,335,39,2
Image_1415.jpg,211,121,255,163,2
Image_1415.jpg,173,243,252,332,1
Image_1415.jpg,52,229,159,257,1
Image_1429.jpg,0,315,168,416,2
Image_1429.jpg,173,266,261,416,2
Image_1429.jpg,271,228,380,416,2
Image_1429.jpg,383,137,416,341,2
Image_1429.jpg,310,165,378,229,2
Image_1429.jpg,292,2,413,105,1
Image_1429.jpg,157,3,298,151,1
Image_1429.jpg,0,1,155,276,1
Image_1119.jpg,295,341,415,416,2
Image_1119.jpg,0,338,26,416,2
Image_1119.jpg,52,341,156,416,2
Image_1119.jpg,163,312,289,416,2
Image_1119.jpg,33,199,141,307,2
Image_1119.jpg,0,85,39,191,2
Image_1119.jpg,44,80,107,128,2
Image_1119.jpg,119,80,185,207,2
Image_1119.jpg,194,67,291,178,2
Image_1119.jpg,293,43,414,147,2
Image_1119.jpg,3,0,285,67,1
Image_1119.jpg,290,5,413,34,1
Image_1119.jpg,222,215,317,283,1
Image_1119.jpg,317,152,388,262,1
Image_218.jpg,28,200,132,310,2
Image_218.jpg,274,347,413,416,2
Image_218.jpg,0,339,26,412,2
Image_218.jpg,54,347,141,416,2
Image_218.jpg,154,300,269,416,2
Image_218.jpg,341,2,414,156,2
Image_218.jpg,230,0,328,159,2
Image_218.jpg,68,66,235,170,2
Image_218.jpg,0,61,59,182,2
Image_218.jpg,0,0,229,59,1
Image_218.jpg,218,227,322,285,1
Image_218.jpg,295,168,390,220,1
Image_824.jpg,0,0,292,66,1
Image_824.jpg,0,68,57,170,1
Image_824.jpg,114,68,232,109,1
Image_824.jpg,1,180,83,321,2
Image_824.jpg,0,374,96,414,2
Image_824.jpg,212,358,301,416,2
Image_824.jpg,339,326,416,410,2
Image_824.jpg,387,264,416,320,2
Image_824.jpg,241,204,336,311,2
Image_824.jpg,303,0,416,91,2
Image_824.jpg,260,72,310,185,2
Image_824.jpg,383,124,416,165,2
Image_824.jpg,84,144,198,286,2
Image_824.jpg,78,295,199,378,2
Image_824.jpg,212,145,251,203,2
Image_824.jpg,159,112,247,137,2
Image_824.jpg,331,168,363,192,2
Image_1432.jpg,144,0,238,127,2
Image_1432.jpg,4,160,416,412,1
Image_1432.jpg,1,0,148,155,1
Image_1432.jpg,247,2,414,159,1
Image_1125.jpg,372,266,416,416,2
Image_1125.jpg,219,312,372,416,2
Image_1125.jpg,3,206,212,411,1
Image_1125.jpg,4,0,192,209,1
Image_1125.jpg,206,0,337,277,1
Image_1125.jpg,336,2,416,150,1
Image_831.jpg,1,0,138,117,1
Image_831.jpg,0,123,148,260,1
Image_831.jpg,0,266,254,414,1
Image_831.jpg,266,392,416,412,1
Image_831.jpg,143,0,346,48,2
Image_831.jpg,180,49,412,125,2
Image_831.jpg,238,130,414,265,2
Image_831.jpg,322,270,413,386,2
Image_1121.jpg,0,193,189,416,1
Image_1121.jpg,198,197,416,413,1
Image_1121.jpg,3,0,414,194,1
Image_1114.jpg,347,129,412,366,2
Image_1114.jpg,232,41,345,313,2
Image_1114.jpg,141,3,232,130,2
Image_1114.jpg,0,0,138,132,2
Image_1114.jpg,137,299,209,416,2
Image_1114.jpg,210,338,305,416,2
Image_1114.jpg,0,310,137,416,2
Image_1114.jpg,0,246,68,308,2
Image_1114.jpg,15,129,209,198,1
Image_1114.jpg,364,0,409,69,1
Image_1114.jpg,239,0,318,29,1
Image_1122.jpg,0,0,133,214,1
Image_1122.jpg,137,0,409,52,1
Image_1122.jpg,232,55,340,104,1
Image_1122.jpg,318,368,413,416,1
Image_1122.jpg,345,201,416,310,2
Image_1122.jpg,345,59,416,176,2
Image_1122.jpg,216,110,344,180,2
Image_1122.jpg,200,181,294,297,2
Image_1122.jpg,146,126,196,302,2
Image_1122.jpg,0,219,138,325,2
Image_1122.jpg,4,354,183,414,2
Image_1122.jpg,194,303,307,384,2
Image_1117.jpg,0,0,125,87,1
Image_1117.jpg,128,0,272,90,1
Image_1117.jpg,277,0,416,193,1
Image_1117.jpg,0,92,99,199,1
Image_1117.jpg,141,92,271,230,1
Image_1117.jpg,168,332,276,416,2
Image_1117.jpg,1,341,113,416,2
Image_1117.jpg,0,198,61,306,2
Image_1117.jpg,65,203,140,338,2
Image_1117.jpg,144,228,236,287,2
Image_1117.jpg,277,201,411,318,2
Image_1117.jpg,344,336,416,411,2
Image_1117.jpg,287,341,317,383,2
Image_1117.jpg,246,264,277,317,2
Image_1414.jpg,347,129,412,366,2
Image_1414.jpg,232,41,345,313,2
Image_1414.jpg,141,3,232,130,2
Image_1414.jpg,0,0,138,132,2
Image_1414.jpg,137,299,209,416,2
Image_1414.jpg,210,338,305,416,2
Image_1414.jpg,0,310,137,416,2
Image_1414.jpg,0,246,68,308,2
Image_1414.jpg,15,129,209,198,1
Image_1414.jpg,364,0,409,69,1
Image_1414.jpg,239,0,318,29,1
Image_1436.jpg,321,151,416,296,2
Image_1436.jpg,229,3,341,78,2
Image_1436.jpg,272,80,391,140,2
Image_1436.jpg,0,0,220,205,1
Image_1436.jpg,0,208,306,409,1
Image_1436.jpg,229,144,318,201,1
Image_1436.jpg,313,333,412,416,1
Image_527.jpg,245,0,412,155,1
Image_527.jpg,113,0,245,276,1
Image_527.jpg,1,0,108,411,1
Image_527.jpg,352,203,416,412,2
Image_527.jpg,263,266,349,416,2
Image_527.jpg,119,317,264,416,2
Image_1127.jpg,245,0,412,155,1
Image_1127.jpg,113,0,245,276,1
Image_1127.jpg,1,0,108,411,1
Image_1127.jpg,352,203,416,412,2
Image_1127.jpg,263,266,349,416,2
Image_1127.jpg,119,317,264,416,2
Image_217.jpg,0,0,125,87,1
Image_217.jpg,128,0,272,90,1
Image_217.jpg,277,0,416,193,1
Image_217.jpg,0,92,99,199,1
Image_217.jpg,141,92,271,230,1
Image_217.jpg,168,332,276,416,2
Image_217.jpg,1,341,113,416,2
Image_217.jpg,0,198,61,306,2
Image_217.jpg,65,203,140,338,2
Image_217.jpg,144,228,236,287,2
Image_217.jpg,277,201,411,318,2
Image_217.jpg,344,336,416,411,2
Image_217.jpg,287,341,317,383,2
Image_217.jpg,246,264,277,317,2
Image_232.jpg,144,0,238,127,2
Image_232.jpg,4,160,416,412,1
Image_232.jpg,1,0,148,155,1
Image_232.jpg,247,2,414,159,1
Image_820.jpg,0,0,238,56,1
Image_820.jpg,80,225,156,296,1
Image_820.jpg,167,135,254,260,1
Image_820.jpg,288,317,410,416,2
Image_820.jpg,2,322,138,416,2
Image_820.jpg,150,339,277,416,2
Image_820.jpg,327,61,416,265,2
Image_820.jpg,248,25,322,121,2
Image_820.jpg,270,151,298,211,2
Image_820.jpg,156,58,250,132,2
Image_820.jpg,0,58,160,173,2
Image_820.jpg,10,200,38,244,2
Image_820.jpg,100,180,150,214,2
Image_1434.jpg,347,0,412,104,2
Image_1434.jpg,0,145,416,410,1
Image_1434.jpg,0,0,343,143,1
Image_520.jpg,0,0,238,56,1
Image_520.jpg,80,225,156,296,1
Image_520.jpg,167,135,254,260,1
Image_520.jpg,288,317,410,416,2
Image_520.jpg,2,322,138,416,2
Image_520.jpg,150,339,277,416,2
Image_520.jpg,327,61,416,265,2
Image_520.jpg,248,25,322,121,2
Image_520.jpg,270,151,298,211,2
Image_520.jpg,156,58,250,132,2
Image_520.jpg,0,58,160,173,2
Image_520.jpg,10,200,38,244,2
Image_520.jpg,100,180,150,214,2
Image_826.jpg,22,211,127,319,2
Image_826.jpg,4,360,79,416,2
Image_826.jpg,106,314,414,416,2
Image_826.jpg,293,229,416,313,2
Image_826.jpg,378,1,412,73,2
Image_826.jpg,316,17,343,64,2
Image_826.jpg,0,46,110,178,2
Image_826.jpg,114,0,233,104,2
Image_826.jpg,166,108,223,184,2
Image_826.jpg,0,1,105,40,1
Image_826.jpg,240,1,304,179,1
Image_826.jpg,169,227,284,307,1
Image_826.jpg,362,132,415,225,1
Image_1124.jpg,0,0,292,66,1
Image_1124.jpg,0,68,57,170,1
Image_1124.jpg,114,68,232,109,1
Image_1124.jpg,1,180,83,321,2
Image_1124.jpg,0,374,96,414,2
Image_1124.jpg,212,358,301,416,2
Image_1124.jpg,339,326,416,410,2
Image_1124.jpg,387,264,416,320,2
Image_1124.jpg,241,204,336,311,2
Image_1124.jpg,303,0,416,91,2
Image_1124.jpg,260,72,310,185,2
Image_1124.jpg,383,124,416,165,2
Image_1124.jpg,84,144,198,286,2
Image_1124.jpg,78,295,199,378,2
Image_1124.jpg,212,145,251,203,2
Image_1124.jpg,159,112,247,137,2
Image_1124.jpg,331,168,363,192,2
Image_1130.jpg,187,0,270,72,2
Image_1130.jpg,129,24,166,55,2
Image_1130.jpg,6,0,110,64,2
Image_1130.jpg,1,302,135,416,2
Image_1130.jpg,138,196,208,335,2
Image_1130.jpg,212,128,277,274,2
Image_1130.jpg,287,230,335,267,2
Image_1130.jpg,345,138,416,220,2
Image_1130.jpg,379,44,416,129,2
Image_1130.jpg,345,389,416,414,2
Image_1130.jpg,0,73,23,186,2
Image_1130.jpg,30,64,108,189,1
Image_1130.jpg,2,223,133,293,1
Image_1130.jpg,221,280,330,343,1
Image_1130.jpg,342,223,399,337,1
Image_1130.jpg,145,346,265,407,1
Image_1130.jpg,318,68,359,127,1
Image_1130.jpg,279,83,316,174,2
Image_1417.jpg,0,0,125,87,1
Image_1417.jpg,128,0,272,90,1
Image_1417.jpg,277,0,416,193,1
Image_1417.jpg,0,92,99,199,1
Image_1417.jpg,141,92,271,230,1
Image_1417.jpg,168,332,276,416,2
Image_1417.jpg,1,341,113,416,2
Image_1417.jpg,0,198,61,306,2
Image_1417.jpg,65,203,140,338,2
Image_1417.jpg,144,228,236,287,2
Image_1417.jpg,277,201,411,318,2
Image_1417.jpg,344,336,416,411,2
Image_1417.jpg,287,341,317,383,2
Image_1417.jpg,246,264,277,317,2
Image_838.jpg,0,0,146,155,1
Image_838.jpg,0,156,206,303,1
Image_838.jpg,0,307,180,416,1
Image_838.jpg,178,345,283,413,1
Image_838.jpg,296,48,414,155,2
Image_838.jpg,160,70,288,132,2
Image_838.jpg,293,312,416,410,2
Image_838.jpg,248,186,416,306,2
Image_838.jpg,220,138,245,253,2
Image_838.jpg,159,0,231,67,2
Image_838.jpg,383,1,411,29,2
Image_815.jpg,358,3,416,107,1
Image_815.jpg,0,0,52,118,1
Image_815.jpg,53,0,155,59,1
Image_815.jpg,98,88,200,210,2
Image_815.jpg,1,141,34,264,2
Image_815.jpg,1,265,164,412,2
Image_815.jpg,171,337,321,414,2
Image_815.jpg,332,372,408,416,2
Image_815.jpg,270,178,416,281,2
Image_815.jpg,306,109,416,172,2
Image_815.jpg,218,54,357,108,2
Image_815.jpg,165,2,335,39,2
Image_815.jpg,211,121,255,163,2
Image_815.jpg,173,243,252,332,1
Image_815.jpg,52,229,159,257,1
Image_1115.jpg,358,3,416,107,1
Image_1115.jpg,0,0,52,118,1
Image_1115.jpg,53,0,155,59,1
Image_1115.jpg,98,88,200,210,2
Image_1115.jpg,1,141,34,264,2
Image_1115.jpg,1,265,164,412,2
Image_1115.jpg,171,337,321,414,2
Image_1115.jpg,332,372,408,416,2
Image_1115.jpg,270,178,416,281,2
Image_1115.jpg,306,109,416,172,2
Image_1115.jpg,218,54,357,108,2
Image_1115.jpg,165,2,335,39,2
Image_1115.jpg,211,121,255,163,2
Image_1115.jpg,173,243,252,332,1
Image_1115.jpg,52,229,159,257,1
Image_222.jpg,0,0,133,214,1
Image_222.jpg,137,0,409,52,1
Image_222.jpg,232,55,340,104,1
Image_222.jpg,318,368,413,416,1
Image_222.jpg,345,201,416,310,2
Image_222.jpg,345,59,416,176,2
Image_222.jpg,216,110,344,180,2
Image_222.jpg,200,181,294,297,2
Image_222.jpg,146,126,196,302,2
Image_222.jpg,0,219,138,325,2
Image_222.jpg,4,354,183,414,2
